entref,payeref,deathcode,birthdate,deathdate,mfullemp,msubemp,ffullemp,fsubemp,unclemp,unclsubemp,dec_jobs,mar_jobs,june_jobs,sept_jobs,jobs_lastupd,legalstatus,prevpaye,employer_cat,stc,crn,actiondate,addressref,marker,inqcode,name1,name2,name3,tradstyle1,tradstyle2,tradstyle3,address1,address2,address3,address4,address5,postcode
7116644014,3318688,227515,261016,181013,6,4,7,8,6,8,7,6,5,4,7,5,6,3,5,1,3,8,8266,2,8WSEUR4A6D,A9U27QPPC8,J7ZGWHGGLH,5,1,9,ERVRXV4VDP,UZMCQ4GGD8,K437D91JK2,7GXCG3A5GO,GM56JERTW0,1INM NO7
8253584581,8252875,293383,221115,201114,9,6,4,1,8,3,7,5,5,4,4,6,3,1,3,1,6,1,1090,8,B8TQV3IV7W,WEYEXO59CZ,PHA887V1WD,9,6,7,GFGN8U4NOZ,KWA0L1F5WF,P4A1CX1Q4N,9GEO4Q0F90,LXQYP3QA32,PVCK HQV
4806420262,9216535,285341,251114,281216,9,6,1,6,2,3,4,8,7,8,2,2,6,8,7,2,6,6,3099,6,3OWQAI8A1R,K9C7JDNVH5,WC9GA764DH,6,7,4,WYCNSR14MA,QA24HQSD4D,TXPEODMR4Z,AIELR3SVAQ,WR3NWEP7ZM,9ZPR L0V
7209795225,3516726,152918,131113,291114,9,9,2,7,6,1,2,6,5,7,9,3,7,4,1,1,9,5,5377,2,UOIVPNM5TR,685V1EWZ4M,I6G7EB9DIT,1,6,2,IBEFFL6KH4,FPJJBGR3RF,Q53HIHR0NN,DBHJOV9LBL,MKPZHHHV13,XBY0 5PN
9663409772,8586981,152473,251211,251213,7,1,7,2,5,5,1,3,1,5,9,1,5,1,1,6,4,1,9349,9,RLIA0BDIMM,CA412BLSZN,50WBWUIZID,4,6,4,HJ7QZG1GBH,H2WCIGZISZ,T1FF93DNUZ,38JW69WHKU,2FJVUIRSPV,6OE2 9RF
3875898111,6206437,749771,271016,221015,2,5,7,3,8,3,7,7,1,6,7,3,9,2,9,9,6,2,1101,1,G8F82E8P1K,UV28B105HE,8SOAEB5MU6,1,9,7,BPLXJ0TLE9,6IZVDERBC2,L52TDUNV0S,WFHFSBZODK,JQMW4RU215,TXXZ R7X
9249854054,9289782,332343,101016,241011,2,2,4,5,9,2,9,5,2,5,5,1,3,7,7,1,7,1,7762,7,PDOPTY0UY6,LUXFYLZ6EC,V38M56XZCS,1,9,1,5RXD0JKLC4,CATI6JYTSF,8AEH13RPDH,8ZM9UIB6UL,JBB3JYN6V5,3YU6 IYR
3595797041,3439875,970447,131015,221213,9,5,8,6,1,7,8,7,6,8,9,5,8,1,3,3,2,3,1525,7,Y4FWQTH5XW,M14M2J8G0J,CY384560PL,1,6,6,HT2PEU7YO2,G1XCOBPVC2,39K9XCCXAM,FHQLJUX3WL,92JI9NTK2F,GZCT 1X7
2104238390,4921805,299227,121212,181212,9,7,5,5,7,4,1,8,8,4,8,2,8,3,8,2,6,2,2740,1,PS6FY0ZJVS,E62JYXK1UG,JNR32HUYWX,8,3,4,EZIDD6K7EQ,SQ46F3HX0Y,RA2KW4X6RD,IW8LNBY03M,PMEGGH11GZ,Q93E 46M
1456176364,4669815,518424,191011,121213,8,5,3,9,7,1,1,9,1,5,2,8,4,7,3,2,3,4,9648,2,X6ZIET1HSX,ONZMQ6X15Z,NU4PYCJXBA,9,3,3,IJLHFMG2WR,XRQJYN03IM,DVPDDSC29P,DV0ALQ390M,J0IO24DCLJ,X8HX 2O6
9599627639,8218507,331986,171213,231013,5,6,6,6,1,1,3,2,2,9,3,3,9,1,3,8,1,6,1667,2,WNKQ1V6UNF,DU9M57KN5W,F97YBWTST7,1,4,6,UKOGZACDDY,FP5JF2TPXV,PGDSUFQHAY,713T6QPCHX,Y8D45NAD1C,0JFA WY4
8844471026,3934280,751453,301016,101210,3,3,9,7,4,7,2,3,6,7,8,4,4,7,4,2,4,2,3428,1,RZ444R1VLN,CKHP2TLU1N,8L45Q6WZJ3,8,5,8,K8N2HVFFEW,YDU2BFPGIS,ZA14UATSJM,DG1VY0Q5KI,5E04OECCW9,LUJK 0NO
3431998223,1851385,375099,281212,251010,6,9,1,6,4,2,4,8,4,8,1,8,6,4,1,1,2,5,3825,9,4HDKPNFNMC,YMWLCJQGOH,QVIV0QFWAD,4,6,4,F5GBYRORAJ,LJRWI1P9PE,I7HDLWMPUF,4QQJWV1TL1,QJD50V5ZP8,OVH5 2Q0
9803951209,6895300,124914,291115,251214,2,9,8,5,4,9,8,1,1,1,5,6,6,2,1,7,2,1,9519,3,6A78I4QJKY,PP5Y04GNKG,VI82GP7Y65,6,5,1,TZ2GVM1XJE,2JL9VND4TO,AFK8FW0P8E,SVKGLIN6PJ,2JPU56XH55,9MPD EGB
1246236872,2278676,708428,301112,281116,7,5,5,9,4,3,8,9,9,5,2,1,7,9,7,6,4,5,2646,3,8I1CZD7ZM4,NJEIRTZIZ0,FL0G4WBNJ6,5,8,6,NON4HZSIEM,4NUOCFJM1Y,38K3HRRDRA,I3ECLZSTJK,79SQ8LOZE1,WRD5 YNB
5309270149,1694183,820581,171212,171115,5,4,3,7,5,3,2,7,5,4,4,4,7,3,4,4,3,7,4488,7,HCELBD3IH6,Q02HSZBL1O,QYVFOKZXA2,1,3,8,J8S00PT5AT,5RY8KXDO2G,4QR7T2YHA5,DIBUWAI4XB,Q6L4W5W6GZ,Y2I7 2LM
5748066382,8613956,634299,101214,151111,4,1,5,7,5,5,1,9,3,6,2,5,1,6,4,7,9,5,4367,6,KN4EKF3TFD,CDLHSR48YN,H2XJYQWOOA,3,6,1,LQ64Z23E5R,PN2L1ZPXL6,V323JDLMN3,YHKA00R1K7,W7AQO6BTZ8,IFQW 692
9496204203,6846741,870384,291210,141115,7,4,3,5,1,1,8,5,8,3,5,9,9,5,7,5,2,4,2264,3,EMVXANGPLN,U699HIJ214,C1DRDDEZO2,8,3,5,NA73R8WSF1,GOHKB4IBOL,JIEOE3I948,G48QQZGKCC,NDHYDM0WF4,WZZI XVR
4859956721,3459782,600774,211115,171110,9,6,5,4,1,8,4,1,4,2,2,3,6,7,9,9,7,2,3147,2,H3MNDVWS8U,A8KHV5EAO6,D29WK5UKQ7,9,4,7,AUB9JU77WX,555YXRVRBI,W9OJUPOB4J,K30QWRLPLD,OF8DKFFJIS,3G1C F31
7001454984,6900929,833428,101214,201212,1,7,6,4,3,2,6,7,1,8,1,1,6,9,4,7,5,5,6692,8,ZMT6YFIZ3B,8PEFLSV4D5,7Z32JFEFWM,2,9,1,ARBUDUBXGY,U4R8VI1W57,0M4Y8SFGZ8,C1VPHK01ZT,RE7UHYF7FT,19XF DD3
9310711492,1592101,889835,251213,151210,7,2,3,6,9,4,4,4,5,6,3,8,7,4,9,1,5,4,4916,7,8DNKIXQU96,RXOI3IS6QJ,5CCE14AYXI,7,3,5,S9SZIPKW06,DHQ15V8A5Y,U63BAHE7VC,VQZO0M3PCV,8UPYBVI7I9,YYGG DLF
6531581480,7465267,240556,221013,221110,3,4,8,4,3,2,5,4,5,4,5,5,7,3,1,6,8,4,6704,1,AYO5ZH9XBI,K76E91P7S0,HEL192HQUQ,9,5,7,7TOT1AOG00,JW0JLNXZ8G,74E82JECT0,L5975HT7S7,TC31RHRCXT,W0JL HWS
4070690713,8372748,913838,131015,271010,2,2,7,9,4,9,3,9,7,5,5,4,6,1,4,7,1,8,8948,8,LRJHBS6FII,A54V0E289D,H4NMDWWT7M,3,4,6,8WN3EIZVO8,ITOJLUBXRQ,1YT2NZZYWR,SFUBSQYA04,IDWN1BG4G6,TTZJ WGV
8469597308,7126438,950181,161110,261216,9,8,6,2,4,4,1,2,6,8,6,3,6,9,5,9,6,6,9439,3,5GFIKVUWGJ,O3GRF7L1OR,IOOC5LIGEL,6,1,3,IDG9AY5SZD,IPNFM55C39,3HTWAYJWGO,RBSH7JRNPV,Z1IEP25WJ9,660T ZSD
9287678325,7905166,346698,111111,211013,6,3,9,5,7,3,2,2,4,7,8,3,8,6,5,7,1,9,6497,2,K873I5G0JE,L32WT7EZT7,WFVT3OS1M0,3,9,5,F6QPAMXYN3,2Y4KN35DFT,YS9MXTEZHF,E7Y8W7XHM9,YTVO3Q1MUD,Q6NS 93I
6546936927,2511258,441484,211010,151010,2,1,5,9,7,7,9,7,8,7,9,4,6,2,9,6,7,9,4662,5,TYPCNAQJX7,4VCPA6BKBU,RJDD58BYR2,5,5,9,35Q9DVNWM2,X38FJUERYO,WJBEECIWMF,92G2RUZBDO,3FXFN71ETI,SOGA SIB
7163644172,5297112,771443,191111,241112,8,4,5,2,7,3,2,4,1,1,8,1,1,6,3,7,1,7,2891,9,47CCR8N0MG,O6UDXWA9CZ,MN9ISK9FLI,2,6,8,S982I85IGR,DRO7UV2TL5,6YLARYGEI1,BIGRO2XNU9,SR569FJFX1,JEJ8 DN3
8466053877,3997851,978143,231210,291212,5,5,2,7,3,1,7,7,7,7,6,9,9,2,7,3,7,1,5148,6,PFLPIPF339,A467YD3SKD,OAUWKPY71R,7,5,8,BD3HJ3OT8S,SJQNE548I2,AD6TSIRJ68,I3XDJL248O,9MDZSGUB0A,741R 9VT
4237890405,6199009,785054,181013,291213,6,9,9,7,3,8,3,2,7,2,5,7,1,3,8,4,4,3,9973,8,T9NPVJZXNS,LQ7K5MFK6W,LUJDEH37M5,4,4,9,UZY54OSKF9,91SP3KXPSU,HGQ9CIBYKO,8TSZICRCMW,XID65INRUV,BUIP J6O
9700128505,1233131,642651,211213,171113,6,1,2,4,9,3,2,2,1,2,9,8,8,2,3,7,2,2,3387,2,J9RWPXSQ9Z,GO1CDE4XYI,L6721RY8N0,1,9,5,CGAQXGPJ6P,FJ5FB6XWRD,SR1BEGMJ4J,1KCH5DXZOV,EKV9I6LOZU,1A0F R2N
1715846910,9435053,344323,171010,111114,8,2,7,7,2,1,2,2,1,7,4,1,7,2,1,9,9,3,6494,2,EHKF3HCAPO,BUJZO6YU5Z,BLUQ7W00QL,6,5,6,0QVVWBII7W,6UAU2DJ8YQ,105JULOLUF,ALY1925SIG,E8X4C6VWQR,Z69X F68
4694003677,6396387,403077,131214,181215,8,6,4,2,3,4,5,6,6,5,1,6,9,4,8,7,6,9,9369,3,O3ZMQDIIMO,P01LANV1MH,HT22FFR5OP,4,2,8,Y1AUJBGAUV,4AJ4S9FBRZ,EGDRFJKSIW,RM06WXKFYN,2COBR5YXRA,Z5Z8 3II
4492244600,4458951,345301,151013,271111,2,4,7,7,8,1,5,5,2,9,4,3,2,2,8,6,7,6,2567,9,KVCHJ95AV5,8ZZPG9MKDC,0Z2V95ZYII,7,2,3,ZUN71IZBNC,YHZM8L9DHG,7EY38ZQPIY,CZX40ZT1FA,U0OV0FC9GT,QI2J 8J0
2854228174,7540195,459389,151114,111210,5,9,2,2,6,1,1,9,8,2,2,7,1,5,7,2,5,4,9612,1,7F7U8FJUVQ,NWFVFHG6RY,0H4VXJUXOA,6,4,3,W5GWXU40WB,YR08WGTYTU,OPD5UU0BB8,B6N52H9KVW,C7K6WO2SQR,1PNK 31V
1230876529,7019268,766520,101216,121112,3,5,5,7,9,9,3,9,1,1,2,6,4,5,6,2,1,4,3711,1,1RSE7SQFZL,Z8HOKZYQFJ,UUUOHVZ9ZN,3,3,1,DTMO2T2VTF,XZQA5X5AT6,OISS0IVPHY,HO7VXZJUXX,JPHRNELTJY,7EJO 25V
2865711381,5406553,562525,141116,251210,6,5,3,7,3,1,4,1,3,1,3,7,4,2,5,6,3,5,7614,5,HX3FX8VBBB,3G87NA3ECR,IRRU1WWANX,9,6,9,H9BT0FJJFV,JTFOLU9KYV,D59EN1CU5L,D3O1F56VZV,CQ2Q3051VM,QYNX 25B
4790562696,7464143,568411,161011,211213,3,5,1,9,2,6,6,2,2,5,9,5,1,3,7,7,1,7,6362,3,HYOCJNT52F,TLA2WH7XAD,Y1GFYL0T0R,5,1,2,IPP0NPYTGY,ZPTQZAJWWZ,WZQGNRKS0X,TJM7G1TZ7Z,TH3VXH28CZ,FHHI JPA
7302034004,8793105,811961,171016,241113,2,2,9,1,3,1,6,9,2,9,4,2,5,4,5,7,4,6,4012,8,ZLVKSMJ6RS,EZW8VU8FLQ,I96PPD0FS6,2,3,8,1DKTULC2MW,D8KOPW6AN5,CIRJ7FYLCF,QA7JEAPJ0N,QTJ31G0R66,EYY2 YD4
8346179766,8948834,240632,121211,111011,1,8,8,5,2,7,3,1,7,4,5,9,5,8,6,6,8,7,1413,3,O134YQTRSW,VKEQGFBYYH,UPPOBSUFMF,5,5,4,HDANSJ5K2N,5PVTBV6P7I,5Q7GK4DLDW,LYDAH5JIIO,HBT2XCQHYM,97W8 CNJ
2937242139,9557499,652022,201115,191215,4,3,1,4,6,7,3,1,5,9,4,2,4,5,4,6,7,9,8934,1,PINXYH2RLU,DX24U0FL6Q,LCSEN1ADAX,8,1,3,OTWLAZSQQQ,4JQY1KDUD8,DV7FX2G9WD,VSZEWGFQV0,JFR196F5JG,MXY6 1Z6
7330278437,1693376,220209,171016,191014,2,6,4,2,8,1,5,2,7,6,4,3,1,8,2,9,3,4,7935,9,S8J1215F33,8ZRI5UMF98,F0X8IGP852,1,9,5,NC0KT2SPUZ,ZP04HU9T9W,TUSS0HW54Q,C2RTV5CJ49,M0KSMNSL9T,804X 6HV
2217210984,9810715,787192,261014,261014,4,9,9,5,1,4,3,5,7,3,7,2,1,2,6,9,6,9,6111,5,BGPR89M64O,XJA3C1NIEE,0WDCZWTK3E,9,3,2,PDH7TJJUU8,J82XX8UCEG,1YBBOZQM7J,LI2PUF7YPR,XDYHAKZEBI,5DXU D3M
3469820074,4647095,905740,281113,131113,9,3,1,9,2,5,1,1,7,4,1,8,2,6,2,1,5,2,5379,7,HY70SQN37R,DQ4WBQYUOX,QMFQ2LKOJT,9,6,5,AOG1PSN84Y,EM0B6NCBEN,64KJJ1TBCA,5CL87U7XBR,0R8X9QV9MO,J4C6 96T
9355831358,2262605,552048,291211,261013,4,8,9,4,2,9,2,9,1,9,4,8,5,1,1,2,6,1,5402,1,RZ2UX6CKDG,6PNNR7HMBU,XNCWXLQQJW,1,8,6,QAT5QWE8I3,0FV3QDRJ34,5BBAZXJ02D,AO1673SXQP,YL9RPDLCTB,H0PN VGM
8017477161,4192931,998722,211112,181113,2,4,1,7,8,7,8,5,1,1,4,4,7,8,8,6,8,8,7397,9,S2N5NFB8ZH,P23MIH077T,KLJH11Z548,8,3,1,X2SGMTT31X,HM240V7YFE,DR4QPSDWWA,NLPXOFPR19,TGZ8DWMMYG,02HH 0DE
9848174255,5134252,627443,131016,221010,1,3,4,4,7,6,7,1,6,8,2,6,7,1,2,6,1,3,2647,3,5M4OCDVMWD,9REK7E0163,JAK9XRSJB6,7,4,4,CKCB02V1UP,GFK4EPBP6O,AGNRS48AKU,QM2F3ZS5W3,6TSFUMT7QJ,GTA1 POC
8772854962,2987191,430263,271211,151011,2,6,4,4,1,2,6,3,3,2,8,3,4,3,5,2,7,7,1030,5,UK80Y265C9,ATYRHBLKQC,BIWTK7C6YD,2,4,1,7B3B0I0WIQ,L0XQHVQ308,EQY18MCGHU,41Q8N33CX2,6KAY5HT1T3,YONC K8R
6071629550,7781916,552609,151015,231212,8,4,5,4,8,6,5,2,1,1,1,1,8,9,8,4,4,8,5181,9,AQ450J6881,KZU063WCU9,ZN3P48ESMC,7,3,2,DH7RY6B06T,BDUGQYNJD4,ZH0LJ60DW1,VQH4OSU3EQ,L52PF5BI0D,69FU PB7
9242117076,5197661,594849,281212,201210,8,9,1,9,9,4,6,3,9,6,6,9,5,6,7,6,8,6,2211,7,5G7JIZ9H74,UUXFITS0G6,MJXMOCL0XX,1,6,5,XD1ZO7KQW0,WSUKU2XTUH,IZKFB3426T,Q6XLYYYT4X,CEOBEO32AU,V5UZ E1Q
9631468837,5502988,912171,291014,261110,7,2,8,5,3,7,8,1,1,6,1,5,9,4,6,4,2,8,8250,5,BMO49KRV70,CSBG6QFA9L,LE0X99GMJH,2,5,8,W2S7T8BLSK,T243XFJFTP,3CSSLG173P,8ID36MXDHJ,UJYQZEJ1QD,195J LY0
4710136463,6060725,283572,121211,191113,6,1,3,7,8,2,3,9,3,6,4,6,1,7,7,3,6,9,2801,3,44IKL5TP67,GVUM9TXI5P,II4NSS25E8,4,6,7,DZ9M8J25QO,RRJKDAPUTR,LCGLTV74R6,AG5Y2KW9X2,U3DNTN8GKA,7RZ7 2F3
8554021900,1258216,550951,151011,141115,7,1,4,5,2,1,1,6,1,2,1,3,2,2,2,1,1,7,3991,9,YN7GDC5I8H,LBUYP8L6IR,0QJMKXKB0F,7,2,3,H71XQKLPXW,HYMCZFR4GM,9IUNSFOAKP,81JNUYQZ2U,RCVEASZQLU,FSRF 2AF
7629075307,4280022,239742,171114,151215,4,8,4,4,7,3,3,8,5,9,4,1,4,6,3,7,9,4,9319,8,DSAPT05WOH,HDKL0XYTUF,XHURKZ7WFL,6,7,5,BKAF4VYGTU,GN27SQHUFV,YG04AKMBUA,HMBQIWL6X8,0TU8YKRI1L,N5SO 04C
2697802768,4911328,262849,271213,151011,3,6,9,7,3,5,6,2,4,6,8,5,6,3,7,4,4,9,1792,2,DAFG30OXDQ,C19PQK536C,NFZPGECYAZ,6,7,9,SSFM2JSWN7,LFWHFLAZUS,W5ZEMTW17F,XERWGNEI0B,KTPU8NHT62,20S7 NSM
4536744647,4975102,268958,261012,261111,4,5,9,7,6,9,2,3,9,4,6,4,4,7,1,6,4,9,9578,8,V5UAYL1UJF,2DSHH0CB5B,T3U2B369OO,9,8,4,9Q4YHT9C2Q,0NBDOCVPHX,X2SZEWPD7I,M9AZNIHC8N,OPEC3CURP9,GZTZ 35T
3619391490,7311805,221160,301110,101013,7,2,3,7,3,8,7,7,5,4,4,1,6,1,7,2,1,7,1149,4,8AKZ1S7KPX,YNWMGSIC1C,RNKQ3S7FLZ,7,2,4,AYDP8KXVH4,2N1JCU83H4,B95SGO2OGE,0UW8AGZ18E,ND4Y86ZX9N,O7CK QJL
8777894918,7321552,895873,121015,221110,7,2,6,2,3,8,4,9,8,3,9,9,9,6,2,3,6,4,7738,8,M37UILG3H7,H5FET0W5SO,2OPITE0AM4,2,3,3,N0FSM1GKQX,6I983SZAWZ,7GLFZ4OSXC,4KG8UFH6ON,8VWTSTJ4ZP,TEM8 TFT
9888450317,3312716,399348,101213,131011,2,2,6,3,3,1,1,2,6,1,6,5,8,9,7,9,5,5,8127,8,V81X0WATFE,T9OAN17WQL,2PM6GJQUWH,5,9,3,3F168WDLDW,VOCME39085,N12CZFIDNL,CXCIT66JB2,3ZC02W7P1Z,AFJA TPK
9159990682,6984780,242800,281214,241014,7,8,5,2,2,9,3,3,8,5,8,2,1,9,4,5,9,1,2083,2,4R9H6WIPRH,M7440O6M3O,RM3DQXVY8Q,1,7,5,L8FDX7VFUJ,BVP4KX6DXP,O3YL7ZUW5X,WMAE0Y6UIV,OATF5X716Q,8K6S YYV
9486426416,1638239,610694,131015,151115,6,6,5,4,7,3,3,8,7,1,4,8,8,8,4,5,9,7,5589,7,WNN7R5HK30,NCPVWS8A72,92204DVHC9,5,3,2,BAUICPID9S,0KSULKRUIB,2KJXJ9UNC5,OYMDD9PW3K,ZR1Q9ESS11,NULI 2GG
2579049522,1842268,994546,221015,161212,3,1,1,7,2,5,9,2,5,2,7,9,3,7,4,9,4,9,6356,8,VIMM1RML9M,01PQGNCGTU,35M5LBEL9Z,9,9,3,GVHLCBK9VE,5O649NN6AM,XEUP8LPDNO,MI4V9A0ZCN,NVECYDTVUY,A7ID ZZH
1727567648,6583786,801791,181214,201216,1,7,2,9,9,7,9,9,3,5,2,4,4,2,4,5,3,5,4659,5,BGTJII9BJ8,A5FMUYQEVH,B0P1HBHJA9,7,3,9,BQ52QPJWXZ,9L6U9YZD0C,IJXXURUFFM,K0EK4V7454,QWU01TN1Q5,X213 ZSP
2271716592,9948767,807984,261210,241012,3,2,4,4,7,8,5,2,2,3,6,7,4,4,8,6,4,9,7780,5,TCRYZGZD7O,UD9AMRHJ1I,275QZ9LFYB,6,9,7,X6B0AS4FSD,OYVCHRVVM7,GEIGRMSE8O,B7QIJM6VGF,FZDRQ1YOBH,P67F V64
7103699176,5084335,380578,141110,121012,4,7,4,3,5,6,1,2,3,8,8,6,1,8,2,3,8,8,9031,2,SYJ5I1P8FB,GECPP5INZN,E2NZUDBTI1,8,1,2,JUIUQF3R6O,VDVSYVRJGX,VEMAWLLZT7,C8TWY9CGXH,HKQ0LP0JJ5,0B9R O7X
1727206368,7166672,788304,281112,301011,6,3,4,5,9,9,6,3,5,1,5,8,8,3,5,3,4,6,5515,9,YDZK0C2S7T,1NOQW6UCN1,DQVID3D587,3,7,9,NFI6QPCDKX,1APNGWIAPM,R5LS0N1JUK,TA8CIF0BGJ,VEJV85T3T2,TUOQ 1CV
6825554403,6431457,786493,141016,191213,7,9,7,2,3,8,4,2,9,7,3,2,5,8,5,5,6,1,3081,8,4VOROHZL9B,BRDQ350UU0,KTAU0CBKIM,1,3,1,Z1F2E9KGT2,6C262YYWL1,RFV85W67X0,KZ0NDBT8KM,E8SITE2C0Y,Y7OU 6D4
4316039273,6579220,598846,291212,291213,8,9,6,1,1,3,1,4,2,1,8,9,8,2,2,9,1,6,8017,3,HOUJPN7P7S,4F00HYOWFX,3IAW4LV244,1,8,9,MCN3UBTJRR,P9CP9L1D93,6S0B2MT8FD,HZO60BYW0M,JQW2YFPFJJ,AVAF KSW
2844978949,1678207,337632,251113,171216,5,4,5,4,3,7,1,7,9,1,1,6,7,2,1,7,5,1,3437,8,67CXMA9858,FPKBD7QHU2,C2YNIVQC78,2,2,6,TNHCH93TD6,1UX1H88FMU,RUFC5NSZTE,3SG8XF5ISM,MFN08K9UNB,34X4 ZER
5718629602,2368659,870629,111110,221113,3,9,7,2,5,9,7,4,7,9,9,9,6,2,2,6,2,4,2128,1,43DDO6O69J,7HV3CLCEDC,W7I3KDH7T3,3,7,7,28A7XGMIPW,WDUKN29Y5M,N6Z1GRQP0Q,EA45ARVC9G,DMUYTSB4FC,88QM 1S1
3501789024,8319361,830967,251213,251211,1,6,1,8,6,7,2,1,5,3,8,1,5,6,8,7,1,9,8066,3,TQKYK56U0I,2XDJDVZAP8,H7UNN2TBGV,5,9,3,HRREDHPQ79,JGN46R3XL5,3YZB2F1DXT,8O0ZZZXFD6,6RCYQJJC43,8KLM JRO
6274655637,7201165,548107,241010,101115,7,9,8,4,1,9,6,3,5,5,8,2,3,2,9,9,8,1,9104,1,MD2SXKR8PG,9F36WQ3XX5,71L5HQOT43,3,5,6,SR0MM8ZZBR,UZW7RPFPKK,YV3PD16SOZ,KZ1DAFK78R,LB1KIF9RVM,JPBH 8OU
2548466064,8917887,568408,231116,121014,6,9,3,3,5,9,7,6,5,8,1,2,2,4,4,3,1,8,4956,4,K0QVAL79OJ,NVAJAR2QZY,QGKGGI5F8G,6,6,4,VWDQMOQ8QZ,CE1GOVV68G,AGH8NYHN39,AZQ92W5JPN,3ME09BTO58,7Q6F ZP1
2446735581,1756674,191855,171011,121110,1,8,8,6,4,2,8,2,3,7,1,4,2,2,5,9,8,1,2400,1,FB5B0VPYNT,JS719C5F6F,EXK7GCOSJT,2,4,6,LO7QJMLCZ1,YIKZ1HU4HX,JC35ZUF8QW,8KB0ZXWSIG,KDQUIF3HBY,S7XM V0I
8571119233,3896065,528070,151016,201014,5,5,3,6,1,5,7,1,2,5,5,8,2,6,6,4,2,3,1582,1,B1P70I8KR1,ANYDCUC8TN,ANMWDOMQMW,1,5,4,H1SIFRG1W0,14SC1IC8AQ,69KNYTQA9Y,VI0FI0BYUQ,0F1TXC5PFL,66HM ZJQ
7895516684,3387640,647760,201116,201012,2,6,5,3,6,6,2,3,2,1,7,6,4,3,5,7,3,1,5892,5,3BT5BNOJP8,J5XSC75VZ4,3ANF47K8JI,6,3,1,G1CUDJMWTF,YWA5BIC3LO,19NHUG7F2W,39C9YJTMWY,0R0N2209BS,UHB2 NV2
9965371904,8065368,153061,101211,241110,2,5,7,7,7,8,6,3,9,2,5,2,4,4,3,1,1,6,2790,4,D0FAIMWPN8,5KFF8CNV2H,D1D5E7OH49,9,4,3,FTPHWQ50FB,9WPCI46I04,1M4EJ2C1PM,HNRLR0N30H,5JQ0L6GVV4,RHML YHL
2109085346,8371256,946060,131212,261113,8,9,3,3,9,1,9,6,3,3,9,8,1,9,6,1,5,3,5564,6,703QUFSDJ5,62J37S3X8B,Z5UNJHQ3DV,6,3,6,HA16D42HWE,LPG80NSJR6,3HIGGFYEUV,JU9C62QVGD,B6T2TH8O8X,YNKB 4A3
3587757022,9219774,504821,231010,111111,5,9,9,4,8,7,7,1,8,4,9,9,7,4,7,6,3,5,2655,4,VNCQ4ZRQ27,WL7E0CQJBZ,1EH99O66MB,9,2,4,F2B8EFCM50,TCCX2I9OP0,8T0IVPXYNP,4WXYFZP67W,SDCHU51ISO,8C6C 65P
2526206748,1078327,460684,151012,201213,4,2,5,4,1,4,3,9,7,7,5,5,9,4,3,2,2,9,7040,3,INETJB3KWM,QMUZWIG08X,KU7EA54E8T,2,3,3,YR6R8PLG4U,OA2UOTGT69,XTK7HFDXWY,44I2RRYZ61,H6Z1YSBVSP,XSM2 ZV0
4920638353,6290122,901646,141212,261014,5,8,9,2,8,8,6,1,6,9,1,9,9,9,5,2,5,3,1608,9,TEGTE0F39D,6LWDDW1U8D,6D6SHS53XI,9,7,4,I069FU6B31,ATD43VNHRR,HPT2JG0IIC,F0IK7OULRE,0L3OBKC9HT,LRBD JOK
1251317926,8063071,280306,281215,101113,7,3,3,8,6,1,4,6,1,3,4,5,2,1,6,8,6,2,2394,2,VI4E17P79C,ECFKYEU8WH,6WQXZXGIPF,8,6,7,DF8ISH2SQW,QUJFZJH16A,B1ASEZG0IW,9EMS2AO8EQ,64TEG68CXT,0J5H HND
1008457155,2475136,161793,281015,181212,8,5,2,9,6,2,4,9,8,8,6,3,4,9,4,6,4,5,8967,4,6ELZWY7M6C,IFJ6YZUCUY,S9GLXE7QGP,2,6,9,YRQD0ULRIX,JHOF8F7UED,D8BKFAYANT,4YC4TBTNGL,7LFP8U91ER,COF8 768
7619662113,6110293,230977,261212,171112,8,9,8,5,2,5,7,6,9,2,3,8,2,7,2,7,9,2,6862,1,HQGCUXWS15,HE3W27IADW,HBDHCI05C8,6,2,2,KE3MJ8954A,MVVXF6C3UM,ZGWXCGC1LX,SNHX52PVCH,5EQ6OVO8SR,PT5Z 9V1
7207677600,4543586,595584,191210,121015,3,8,1,8,4,3,4,7,8,1,8,6,5,9,8,4,1,4,6321,9,6GHSBJM2NE,22UQ8TLY42,2R32XIFZM7,1,8,4,LDZ5K9RRFC,JWG3LYB0X0,423069JJC6,UPA45OQJ4Z,A8F4E27RX9,MMPX HJI
1994490337,1218935,366167,261213,261211,6,6,4,4,9,3,6,2,4,6,4,9,9,4,8,9,1,5,7339,7,FI0FZO7L6A,08TALJPM01,GGIRYROT4O,9,4,8,47GK9X4YM4,0GHBYOWH7B,7SHLZXPEEI,62KSJBL7BN,9ENDGBL5XA,44BE P0N
2357244907,2511701,983471,171210,271212,5,3,2,8,3,2,8,3,3,9,5,9,1,6,5,5,1,2,6575,1,BV2NJ4IJ4S,Y81HVYNJEX,9QPIGGL3A9,3,9,5,9XOCHGKSPC,5XBM8KFBPL,63HB6L3H1P,LSS25H3MPA,U624UOVD1J,9S5V 8WL
5561433486,7612864,895637,231013,251216,6,8,3,9,2,3,1,6,4,4,8,1,5,6,4,9,2,5,1752,8,2P4V4L84H4,3WYYFX2JEF,5P3IXJMM8U,8,7,6,KQ8RZMZGWR,NZSQ16XRVU,67FTGTNKCS,274YJC5LI7,JKZAUUQV8Z,UIHN 62I
